epoch,steps,lr,loss,gradient_norm,seconds,val_accuracy,val_macro_f1,trial,phase,arm,outer_fold,inner_fold,seed,candidate
39,1053,0.0115365361265283,0.4692155414687738,0.482161791084076,64.82434909100084,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
40,1080,0.0111789396889856,0.4603014887930073,0.464204306112462,66.5120698339997,0.5477272727272727,0.5341744101340719,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
41,1107,0.0108210603110143,0.4600983067262415,0.484030484836456,68.22179603100085,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
42,1134,0.0104634638734716,0.4573098224071357,0.5051856947050074,69.94341937299941,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
43,1161,0.0101067158098274,0.4617316658306243,0.5387016989757412,71.6643481150004,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
44,1188,0.0097513802120983,0.4560775746825262,0.4562679245503801,73.39254946700021,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
45,1215,0.009398018938902,0.4568767898135504,0.4804588696100113,75.11194701900058,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
46,1242,0.0090471907270431,0.4550421746236628,0.5058569716791158,76.73283682500005,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
47,1269,0.0086994503080357,0.4541217507647643,0.4986463603627736,78.3764330869999,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
48,1296,0.0083553475309587,0.4547034610484077,0.5180051797901375,80.04983575799997,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
49,1323,0.0080154264930313,0.4574230808818692,0.5616535999066394,81.71825381500093,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
50,1350,0.0076802246792839,0.4555196037069627,0.4896104406970978,83.40444690699951,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
51,1377,0.007350272112683,0.4515460570510133,0.4774925422487203,85.03613724000024,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
52,1404,0.0070260905160567,0.4540312027947487,0.4943715599597297,86.6374504739997,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
53,1431,0.0067081924871434,0.4510938271401644,0.5083590158999287,88.30273848099932,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
54,1458,0.0063970806880692,0.4483683960522016,0.4799597693117022,89.8909000879994,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
55,1485,0.0060932470505359,0.4426594053084029,0.4790639982868704,91.63910674900036,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
56,1512,0.0057971719979763,0.4466052425815732,0.5117351083112914,93.25860071200076,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
57,1539,0.0055093236859052,0.4479460779987163,0.493954261319563,94.85621106200053,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
58,1566,0.00523015726167,0.4440269697251601,0.4977904666722573,96.557980253001,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
59,1593,0.0049601141447686,0.4471494490638496,0.5375568381097691,98.18939753199992,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
60,1620,0.0046996213288751,0.4484276835965333,0.546646431327728,99.91772097300054,0.5454545454545454,0.5338789673133532,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
61,1647,0.0044490907066745,0.4469034882409105,0.4904204847778284,101.76071781599968,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
62,1674,0.0042089184185759,0.4456217170981987,0.4674644926240187,103.42320753700004,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
63,1701,0.003979484226333,0.4413944836914888,0.4800072661078306,105.10606189700049,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
64,1728,0.0037611509125631,0.4465459399741703,0.5479200837796553,106.75787486099944,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
65,1755,0.0035542637071124,0.44399496856779,0.5227517548134822,108.3912828270004,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
66,1782,0.0033591497411777,0.4474905464897526,0.5060377054512427,110.04402387200024,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
67,1809,0.0031761175300437,0.442148274909781,0.5094803650369618,111.7448029469997,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
68,1836,0.0030054564852578,0.4404084428671714,0.5061372541037561,113.4143174180008,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
69,1863,0.0028474364570102,0.4405035603669923,0.5059415313604037,114.9762049990004,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
70,1890,0.0027023073074461,0.4409714949704539,0.5398110147637135,116.61941352599932,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
71,1917,0.0025702985155814,0.4442191376943075,0.5344053728471514,118.34584608399928,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
72,1944,0.0024516188144499,0.4413801519367701,0.5040611766055176,120.05927475300086,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
73,1971,0.0023464558610532,0.4397581089658088,0.5266370509278527,121.77227106099964,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
74,1998,0.0022549759396363,0.4428759966172928,0.5055496284145787,123.3575011339999,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
75,2025,0.0021773236987582,0.4441875484599818,0.51723196613439,125.0265611220002,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
76,2052,0.0021136219225729,0.4392933511794159,0.5026474598263325,126.6649452519996,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
77,2079,0.0020639713366822,0.4406498695584927,0.5006418965841122,128.32477577999998,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
78,2106,0.0020284504488677,0.439764387014764,0.5092479079445348,130.08720748700034,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
79,2133,0.0020071154249542,0.4401914430865023,0.5215030490178362,131.6284342479994,,,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
80,2160,0.002,0.4427359771314503,0.5456094348618236,133.32293659300012,0.5522727272727272,0.537453271267932,wst_o1_i1_compact_once,inner,wst,1,1.0,0,compact_once
1,27,0.02,1.001404852405248,0.2373612417906162,1.866021878000538,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
2,54,0.0199928845750457,0.7483307576153158,0.2740511568617502,3.71469088899903,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
3,81,0.0199715495511322,0.602485864163788,0.2848845835869791,5.504008056999737,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
4,108,0.0199360286633177,0.5370811453695022,0.2956537606782843,7.36927666200063,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
5,135,0.019886378077427,0.496239601672219,0.302041054234482,9.157979228999466,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
6,162,0.0198226763012417,0.4890816556739739,0.3367501106958954,11.055542218999108,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
7,189,0.0197450240603636,0.4778283585390815,0.3209392068583022,12.858047076999355,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
8,216,0.0196535441389467,0.4670822538395402,0.3294351964424815,14.76152499499949,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
9,243,0.01954838118555,0.4598066723383633,0.3617692780256,16.568751061999137,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
10,270,0.0194297014844185,0.4595650243046016,0.3823167704878296,18.460406569000043,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
11,297,0.0192976926925538,0.4500553155053087,0.3580335767404335,20.135731588999988,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
12,324,0.0191525635429897,0.4468191847224476,0.3618934454653917,21.988343048000388,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
13,351,0.0189945435147421,0.4482303785539477,0.4022889747637291,23.8550228339991,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
14,378,0.0188238824699562,0.4424237635692892,0.3711146412923229,25.55661284099915,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
15,405,0.0186408502588222,0.4404235181057782,0.4086896640701978,27.40950155800056,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
16,432,0.0184457362928875,0.4357896591849861,0.3927109779121182,29.113313812000342,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
17,459,0.0182388490874368,0.4373871598771942,0.4062126651505024,31.007790841000315,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
18,486,0.0180205157736669,0.4327924137818329,0.3889166696497463,32.81940050199955,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
19,513,0.017791081581424,0.4343483250640024,0.4679906367269616,34.68602783899951,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
20,540,0.0175509092933254,0.4385511893361042,0.4631584414108479,36.4175178459991,0.5522727272727272,0.5243437666277452,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
21,567,0.0173003786711248,0.4273038074488698,0.4168378378485616,38.42719935000059,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
22,594,0.0170398858552313,0.4255514674216674,0.4167043424522437,40.177939940000215,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
23,621,0.0167698427383299,0.4289732150884279,0.4491787109552345,42.06775846399978,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
24,648,0.0164906763140947,0.4218124019861736,0.4233457477719026,43.95999039900016,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
25,675,0.0162028280020236,0.4230004109028979,0.4347972456906908,45.6286395169991,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
26,702,0.015906752949464,0.4211971104460614,0.4109381017195836,47.54616188900036,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
27,729,0.0156029193119308,0.4216984032026234,0.4131864983679885,49.35336280699994,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
28,756,0.0152918075128565,0.4274594993907903,0.4579646163281821,51.24634532900018,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
29,783,0.0149739094839432,0.4238494305706011,0.4428970589546872,53.00185151900041,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
30,810,0.0146497278873169,0.4166703643996459,0.430255272682048,54.90698433000034,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
31,837,0.014319775320716,0.4154254075864047,0.4304807274692446,56.61124371199912,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
32,864,0.0139845735069686,0.4187150574211519,0.4476637994490912,58.492009038000106,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
33,891,0.0136446524690412,0.4191230556164307,0.4494945459314394,60.3544460890007,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
34,918,0.0133005496919642,0.4162807087150138,0.4734724286005963,62.22558209999988,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
35,945,0.0129528092729568,0.4135123473729195,0.4562311616783591,63.95811998299905,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
36,972,0.0126019810610979,0.4167982772647041,0.4382026774779631,65.90393340899936,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
37,999,0.0122486197879016,0.4153549211791467,0.4775413978780452,67.71928457099966,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
38,1026,0.0118932841901725,0.4128180179321579,0.4484883889834516,69.42844970700025,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
39,1053,0.0115365361265283,0.4193109934326498,0.4509583987537503,71.27900344999944,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
40,1080,0.0111789396889856,0.4134110547168396,0.4663259937889541,72.95707580099952,0.5409090909090909,0.5129062424246968,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
41,1107,0.0108210603110143,0.4125505182503626,0.4519946065470961,74.92879140600053,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
42,1134,0.0104634638734716,0.4102242040568294,0.4655307182361775,76.70530291199975,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
43,1161,0.0101067158098274,0.4104241255730286,0.4473948528499568,78.59497698999985,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
44,1188,0.0097513802120983,0.4115295266916637,0.4633141893815707,80.39353047700024,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
45,1215,0.009398018938902,0.4066888819804043,0.4604535365192976,82.23382198500076,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
46,1242,0.0090471907270431,0.4083077130564825,0.4668045530404974,83.98571179399914,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
47,1269,0.0086994503080357,0.4086000159510453,0.4586417797478671,85.85251635399982,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
48,1296,0.0083553475309587,0.4061779421537115,0.4415511230423616,87.73956981400079,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
49,1323,0.0080154264930313,0.4086003446848333,0.4655145489451515,89.48913987800006,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
50,1350,0.0076802246792839,0.4074451420123702,0.4381948831684035,91.41607587900036,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
51,1377,0.007350272112683,0.4022748418394983,0.4524985216027741,93.21341175199996,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
52,1404,0.0070260905160567,0.407661070933867,0.4477019108822141,95.11030632700022,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
53,1431,0.0067081924871434,0.4069054983743444,0.4570942392951121,96.93189194099978,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
54,1458,0.0063970806880692,0.4037460734891253,0.4374744681854527,98.86287444200023,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
55,1485,0.0060932470505359,0.4040613437422777,0.4549928831482732,100.61258795399954,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
56,1512,0.0057971719979763,0.4033918068085681,0.45975051670993,102.55531696499928,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
57,1539,0.0055093236859052,0.3993713231816244,0.4449849596753434,104.33075875800024,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
58,1566,0.00523015726167,0.403472589424353,0.4643450181486414,106.1938466449992,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
59,1593,0.0049601141447686,0.4010223561896798,0.4521133183121801,107.99869490499988,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
60,1620,0.0046996213288751,0.4028955574865471,0.502678155709131,109.96656721,0.55,0.5249028749028749,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
61,1647,0.0044490907066745,0.4019601391114433,0.45821355982799,111.98165400200014,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
62,1674,0.0042089184185759,0.4023903649465236,0.4495572376290163,113.82157774799998,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
63,1701,0.003979484226333,0.3973207148050279,0.4525308326220031,115.79693375900024,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
64,1728,0.0037611509125631,0.400937288962801,0.4655108143488501,117.54470685399974,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
65,1755,0.0035542637071124,0.3999518258967344,0.4919856382081314,119.44211610499951,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
66,1782,0.0033591497411777,0.4000915608866233,0.4605450349306899,121.20850794500076,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
67,1809,0.0031761175300437,0.4003112198156609,0.4650106750860068,122.96197348200076,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
68,1836,0.0030054564852578,0.3992517578942317,0.4387023018985508,124.76083797799949,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
69,1863,0.0028474364570102,0.4013312492812849,0.4772086561773442,126.58010737900076,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
70,1890,0.0027023073074461,0.3982181956195393,0.479293013010271,128.3275027920008,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
71,1917,0.0025702985155814,0.3976583849651322,0.4895079794121434,130.23660224000014,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
72,1944,0.0024516188144499,0.3960828535603056,0.4569066032118807,131.9876686940006,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
73,1971,0.0023464558610532,0.3948863022090161,0.4769964603944676,133.83328334900034,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
74,1998,0.0022549759396363,0.3973689534222771,0.4556517742830023,135.6611225350007,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
75,2025,0.0021773236987582,0.3994754702418589,0.4846576181785021,137.51338699900043,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
76,2052,0.0021136219225729,0.3972304951299411,0.4642413936185585,139.25072599899977,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
77,2079,0.0020639713366822,0.3962263683314198,0.477436125630819,141.14591730599932,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
78,2106,0.0020284504488677,0.396147035007422,0.4541921637394532,142.89008806200036,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
79,2133,0.0020071154249542,0.3955927415383176,0.4678634414012041,144.7478183860003,,,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
80,2160,0.002,0.3959810014068556,0.4531439592901987,146.52352330100075,0.55,0.524461076547833,wst_o1_i1_reupload_2,inner,wst,1,1.0,0,reupload_2
1,27,0.02,1.045822994157253,0.2062158278397232,2.233107105001181,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
2,54,0.0199928845750457,0.8591550695830641,0.2614365643717993,4.630059879000328,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
3,81,0.0199715495511322,0.7180055753993079,0.3158736872657935,7.081871842001419,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
4,108,0.0199360286633177,0.6377482439571454,0.3390214652567845,9.421694760001628,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
5,135,0.019886378077427,0.5801247638164043,0.3460544650859787,11.844328543000302,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
6,162,0.0198226763012417,0.56653603136944,0.3913511936815797,14.262913293001477,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
7,189,0.0197450240603636,0.5435707591817236,0.3928203777888167,16.540661126000487,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
8,216,0.0196535441389467,0.5264630155879049,0.383275270948793,18.97916129800069,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
9,243,0.01954838118555,0.5149546438376001,0.42521639607248,21.37862974800009,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
10,270,0.0194297014844185,0.5178582391010212,0.4711877803752288,23.719540381000115,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
11,297,0.0192976926925538,0.4961540429409299,0.4546934387254627,26.05895721600064,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
12,324,0.0191525635429897,0.4889586406604425,0.4662554332829321,28.498287548000008,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
13,351,0.0189945435147421,0.4928066216336787,0.5009082962269846,30.778245604000404,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
14,378,0.0188238824699562,0.4837203417620361,0.5098398432753255,33.23724220100121,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
15,405,0.0186408502588222,0.4704774739348947,0.4861610819850405,35.67143939000016,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
16,432,0.0184457362928875,0.472651200486076,0.5105232745838668,38.02667510200081,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
17,459,0.0182388490874368,0.47459965039489,0.547354306334267,40.43855581700154,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
18,486,0.0180205157736669,0.4619326469975152,0.5045491091824131,42.83915739200165,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
19,513,0.017791081581424,0.4644658454447153,0.5684582518011985,45.16834860400013,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
20,540,0.0175509092933254,0.461049179081328,0.5576738235888989,47.50311096400037,0.5409090909090909,0.5231536312570234,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
21,567,0.0173003786711248,0.4520388170208214,0.5481706376430567,50.01737832600156,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
22,594,0.0170398858552313,0.4508103528491947,0.5446069264066258,52.29426796600092,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
23,621,0.0167698427383299,0.4508164048012256,0.5610208489287015,54.76368261800053,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
24,648,0.0164906763140947,0.4509988012539385,0.5877163150716095,57.20061522500146,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
25,675,0.0162028280020236,0.4422489053050946,0.560880776745176,59.50414149100106,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
26,702,0.015906752949464,0.442154665958998,0.5806584104629129,61.939327985001,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
27,729,0.0156029193119308,0.4442506569005738,0.5809654549951281,64.36181096300061,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
28,756,0.0152918075128565,0.4393129935299849,0.6038507227209153,66.73107376600092,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
29,783,0.0149739094839432,0.4336742841303194,0.5773556668934617,69.06222364700079,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
30,810,0.0146497278873169,0.4313794225006587,0.6108362626310081,71.51138452100167,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
31,837,0.014319775320716,0.4371313706281601,0.6306801210034716,73.9302865970003,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
32,864,0.0139845735069686,0.4314418013293827,0.564143472161995,76.22940144400127,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
33,891,0.0136446524690412,0.4287590128653208,0.5956611527005025,78.67013553700053,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
34,918,0.0133005496919642,0.4342906859056151,0.6304916954799262,81.04450527500012,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
35,945,0.0129528092729568,0.4315253216194677,0.6539168675426565,83.38719704200048,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
36,972,0.0126019810610979,0.4283542408551537,0.6115068332528942,85.76061832900086,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
37,999,0.0122486197879016,0.4324719009871084,0.6210409385323659,88.14614857000015,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
38,1026,0.0118932841901725,0.4249086688374687,0.636524066290061,90.46228141500067,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
39,1053,0.0115365361265283,0.4198880679211966,0.6166042505177113,92.881933218001,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
40,1080,0.0111789396889856,0.4189816632648542,0.632490909961483,95.24102520100132,0.5136363636363637,0.494681861348528,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
41,1107,0.0108210603110143,0.4196067462010783,0.6243620259274515,97.69744746500146,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
42,1134,0.0104634638734716,0.4158206529639772,0.6195122920678704,100.02502886500042,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
43,1161,0.0101067158098274,0.4193041041467144,0.6625522761379758,102.51658946000134,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
44,1188,0.0097513802120983,0.414545582353642,0.6271303027447198,104.97321167500012,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
45,1215,0.009398018938902,0.4124198628546273,0.6198329242202233,107.41398025800116,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
46,1242,0.0090471907270431,0.4119128021422846,0.6506058657466267,109.88670206500136,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
47,1269,0.0086994503080357,0.4139129926443968,0.631861689484448,112.20817368999997,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
48,1296,0.0083553475309587,0.4107275175670807,0.6742071885942589,114.58886483300012,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
49,1323,0.0080154264930313,0.4135938806510543,0.6378523993372501,117.01152960800027,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
50,1350,0.0076802246792839,0.4116587514112994,0.6458263594642659,119.32875745000092,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
51,1377,0.007350272112683,0.4088161080791747,0.660470222728986,121.69007407000026,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
52,1404,0.0070260905160567,0.4103350484709712,0.6136321431706656,124.15627551000034,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
53,1431,0.0067081924871434,0.4055817400032456,0.6335321482026663,126.41835773000092,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
54,1458,0.0063970806880692,0.4057174492812654,0.6405357087362141,128.81441741900016,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
55,1485,0.0060932470505359,0.4011709048443407,0.6364319010524705,131.09915062000073,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
56,1512,0.0057971719979763,0.4059084824688785,0.6380563851878516,133.49129906000053,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
57,1539,0.0055093236859052,0.4021801684749392,0.6280837325793333,135.8999069140009,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
58,1566,0.00523015726167,0.4025714778246135,0.6098004300834154,138.2535166330017,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
59,1593,0.0049601141447686,0.4022957973020692,0.632378973425126,140.70080088000032,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
60,1620,0.0046996213288751,0.4029842153895474,0.6678960325715411,143.0748208110017,0.5204545454545455,0.5011712917104038,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
